"model","design","term","estimate","std.error","statistic","p.value"
5,"ETS (PC1*)","RIDAGEYR",3.46271714746694,0.295374863335974,11.7231273790833,6.8148395698216e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-49.0736592693161,20.4139880390867,-2.40392319106657,0.016297122207279
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-62.3753914016984,16.7345791997675,-3.72733551630416,0.000198094912976506
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-104.454760994297,16.4593593210652,-6.34622277554949,2.63689134382726e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-56.7933289967805,16.5767835568408,-3.42607652455856,0.000622915707243096
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-16.7838258821619,27.0650241350795,-0.620129721606567,0.535234454970522
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-44.1710802950163,21.1351144213895,-2.08993807245791,0.0367300446245269
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-16.0207662158732,13.7038332505156,-1.16907188835434,0.242509883542776
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",7.26043909953165,11.8941779489473,0.610419579284523,0.54164660398903
1,"ETS (PC1*)","(Intercept)",45.5021924514458,3.56385200649739,12.7676997721816,2.58051053601404e-34
1,"ETS (PC1*)","X1",-0.000333895703414566,0.00179489321312669,-0.186025386342022,0.852647856248588
1,"ETS (PC1*)","RIAGENDRFemale",11.963309376787,1.47331029346387,8.12002022239338,7.92505147850824e-16
1,"ETS (PC1*)","RIDAGEYR",0.721636985898302,0.043187704275688,16.709315718468,2.48457690258069e-59
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.7735813468957,2.97391927789162,-4.96771430775673,7.25932018097913e-07
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-10.8635277410863,2.43432437241185,-4.46264592517021,8.47472151943804e-06
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-19.1291841420255,2.42201113615923,-7.89805788108811,4.325907113992e-15
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-6.79439318489103,2.40643635537789,-2.8234252568978,0.00479102770439
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.60465642880666,3.8997446337165,-1.9500395905563,0.051289574317025
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.3375212793186,3.08039212740501,-4.97908079392452,6.84868813391562e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.40399834440519,1.92675869404493,-3.84272216717583,0.000124880462999981
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.70534242854996,1.6980066903586,-1.5932460360204,0.111238313117171
2,"ETS (PC1*)","(Intercept)",73.482186858343,1.0519160601345,69.8555613353285,0
2,"ETS (PC1*)","X2",-0.00114760143740141,0.00208008938530813,-0.551707751362528,0.581932548744098
2,"ETS (PC1*)","RIAGENDRFemale",3.15070879391277,0.497124251537534,6.3378698266441,2.7907438710331e-10
2,"ETS (PC1*)","RIDAGEYR",-0.120298765743744,0.0151252479356706,-7.95350702715011,2.78943110236585e-15
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.74939505721367,1.03823131057624,-2.64815270855943,0.00814709941747711
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.451807280334851,0.856417407500635,0.52755499406931,0.59785837085688
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-0.96216045407264,0.864547323259821,-1.11290663701874,0.265871179572607
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.666622294597745,0.842652188787403,0.791100175692928,0.428964941057859
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.2587143502918,1.3605451920734,0.925154384893006,0.354979968802431
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.21374209816841,1.07587034754812,2.98710909311,0.0028451841921896
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.55990675075494,0.674575382929569,3.79484163747229,0.000151460984402978
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.7237262569765,0.599700666213347,4.54180962341556,5.86224746256519e-06
3,"ETS (PC1*)","(Intercept)",46.491754447601,1.51153548392351,30.7579642966249,1.15226526257738e-138
3,"ETS (PC1*)","X3",0.0093155632238127,0.0248471539049874,0.37491469885985,0.708166712993323
3,"ETS (PC1*)","RIAGENDRFemale",8.85375641992248,0.616093062075822,14.3708101339289,1.2854099792742e-44
3,"ETS (PC1*)","RIDAGEYR",0.110509676707462,0.0179800084354981,6.1462527731234,9.29643875170735e-10
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.61307734905146,1.2332706914022,-2.92967097510724,0.00342581574817779
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-2.02763062817683,1.03415000958894,-1.96067360574002,0.0500414622755381
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.76336496782605,0.999272635761391,2.76537640372841,0.00573012461652869
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.178026352073115,0.997504587869909,-0.178471712549489,0.858367819702467
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.41777172699829,1.6130844744421,-3.97857138214534,7.14175602193839e-05
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-5.00154158968111,1.27416274990931,-3.92535536770094,8.90686404410436e-05
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.4758914401015,0.796686461071396,-4.36293524484786,1.33826673521383e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.30244658739204,0.705154903245449,-4.68329238326594,2.98319235921828e-06
4,"ETS (PC1*)","(Intercept)",13.6554244671507,1.7818806059615,7.66349014713149,2.6483198525622e-14
4,"ETS (PC1*)","X4",-0.0165715427276283,0.0250569483614394,-0.661355185339752,0.509040938488792
4,"ETS (PC1*)","RIAGENDRFemale",-2.53536893818004,0.878334382050892,-2.88656460454161,0.0039314579974282
4,"ETS (PC1*)","RIDAGEYR",-0.00679367754828812,0.0263452682591892,-0.257870881459652,0.796528951333683
4,"ETS (PC1*)","RIDRETH1Mexican American",3.45010625049672,1.81741241713299,1.8983617686179,0.0577700995528238
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.22150097542715,1.48687962254507,2.16661855242387,0.0303633944906809
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.409568513276612,1.46555081963798,0.279463876508755,0.779913222021619
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.923513829033533,1.47252425980832,-0.627163744761495,0.530612390731381
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.30796091642241,2.37716693932849,0.550218369094385,0.582221451447817
4,"ETS (PC1*)","DMDEDUC29-11th Grade",2.97248159937338,1.88190784115252,1.57950433829585,0.114353841977434
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",3.14374975763876,1.17660647056448,2.67187869205797,0.00759445644932484
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.20217074899396,1.0392672367445,2.11896485440285,0.0341973274078001
5,"ETS (PC1*)","(Intercept)",367.196879390953,26.5247826654938,13.8435396067784,3.38494083767458e-36
5,"ETS (PC1*)","X5",0.0318013525695846,0.0662371175704314,0.48011377511664,0.63219802347626
5,"ETS (PC1*)","RIAGENDRFemale",27.9837755297172,10.0444205261446,2.78600198556783,0.00538733095365944
5,"ETS (PC1*)","RIDAGEYR",3.45945679856741,0.295712279484496,11.6987255470018,8.9972791554987e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-49.4783820211514,20.5218657375011,-2.41100797822373,0.0159861170661313
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-62.1983847713638,16.778674991751,-3.70699026007373,0.000214646901392367
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-104.398068931882,16.4710861178656,-6.33826258844247,2.77565804895165e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-57.1706224701337,16.6208630414451,-3.43969036551082,0.00059266250226976
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-16.2597793047883,27.241933426131,-0.596865833655978,0.550658489536355
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-43.8049543086189,21.1919926658468,-2.06705216443451,0.0388388037908148
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-15.3820252246242,13.8705593582032,-1.10896935209228,0.267586345206344
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",7.62272812286705,11.9313793113411,0.638880713114321,0.52296800224591
1,"SRS","(Intercept)",41.9837212952442,3.58222613780573,11.7200086427154,1.39746658142225e-29
1,"SRS","X1",0.00245916976791316,0.00169855279659359,1.44780296075869,0.149407611820682
1,"SRS","RIAGENDRFemale",12.4886632166341,1.44092929763399,8.66708952142242,8.34719472765321e-18
1,"SRS","RIDAGEYR",0.729796398401228,0.0434406907513084,16.7998341135781,7.07951384382328e-60
1,"SRS","RIDRETH1Mexican American",-14.4280548411672,2.97698204567727,-4.84653740593346,1.33833146570684e-06
1,"SRS","RIDRETH1Other Hispanic",-10.261525358854,2.45944988557048,-4.17228479387123,3.12691555497616e-05
1,"SRS","RIDRETH1Non-Hispanic Black",-18.5495967346571,2.42478176230184,-7.65000670289107,2.92466298402721e-14
1,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-6.56839960368284,2.41205542541951,-2.72315450733909,0.00651388341426068
1,"SRS","DMDEDUC2< 9th Grade",-6.95104860326876,3.91186698771241,-1.7769133319468,0.0757123358770086
1,"SRS","DMDEDUC29-11th Grade",-15.1236256344442,3.08332412431163,-4.9049743149597,9.98057679568289e-07
1,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-7.16990389289285,1.9304275993461,-3.714153224561,0.000208628280408848
1,"SRS","DMDEDUC2Some College or AA Degree",-2.70469942451044,1.69962445025235,-1.59135120944445,0.111664546520483
2,"SRS","(Intercept)",73.9549913703381,1.05962834140427,69.7933308128862,0
2,"SRS","X2",-0.00394378606131693,0.00217743622728366,-1.81120623047444,0.0723544521056827
2,"SRS","RIAGENDRFemale",3.01895082006547,0.502581715684091,6.00688549911971,2.20745054637338e-09
2,"SRS","RIDAGEYR",-0.118433238367178,0.0151743217362456,-7.80484560863679,8.95942621066412e-15
2,"SRS","RIDRETH1Mexican American",-2.86170908519993,1.04365520705151,-2.74200623526298,0.0061535372152605
2,"SRS","RIDRETH1Other Hispanic",0.175675311000186,0.868324396764426,0.202315300197475,0.839688821908087
2,"SRS","RIDRETH1Non-Hispanic Black",-1.19085800683372,0.860429104678057,-1.3840280394505,0.16649236845992
2,"SRS","RIDRETH1Other Race (Including Multi-Racial)",0.497998896238944,0.851204567575859,0.58505195485169,0.558570801995461
2,"SRS","DMDEDUC2< 9th Grade",1.19261851008051,1.36279987503171,0.87512373014619,0.381596400006481
2,"SRS","DMDEDUC29-11th Grade",3.22481743055031,1.07903358784451,2.98861635715367,0.00283163166509724
2,"SRS","DMDEDUC2High School Grad/GED or Equivalent",2.57122023964469,0.674778401980854,3.81046612057634,0.000142292511768603
2,"SRS","DMDEDUC2Some College or AA Degree",2.77803394199655,0.596817707993916,4.65474449699953,3.4262538068871e-06
3,"SRS","(Intercept)",47.1125000173315,1.62624621869042,28.970090430261,2.31540780930782e-115
3,"SRS","X3",-0.00620702508901834,0.0266968009041499,-0.232500707156021,0.816440098415558
3,"SRS","RIAGENDRFemale",8.71731846032773,0.626379023461196,13.9170025397055,6.60380779779823e-42
3,"SRS","RIDAGEYR",0.108565264089071,0.0183068893809315,5.93029552044775,3.49557179378743e-09
3,"SRS","RIDRETH1Mexican American",-3.69464421793611,1.24039200494918,-2.97861015162498,0.00292550336900992
3,"SRS","RIDRETH1Other Hispanic",-2.18416600545387,1.04048636371692,-2.09917792449618,0.0359167008404786
3,"SRS","RIDRETH1Non-Hispanic Black",2.67727502081717,1.00494965194759,2.66408870895036,0.00777317737459624
3,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-0.218942618572024,1.00445981942906,-0.217970509458977,0.827471122516311
3,"SRS","DMDEDUC2< 9th Grade",-6.47189661264035,1.61083858270051,-4.01771889632198,6.05974257214713e-05
3,"SRS","DMDEDUC29-11th Grade",-4.98643700597349,1.27582495998874,-3.90840214163664,9.55172900037231e-05
3,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-3.46562230858189,0.798223871501899,-4.34166708402387,1.47364708091963e-05
3,"SRS","DMDEDUC2Some College or AA Degree",-3.2705347742463,0.70394881480877,-4.6459837781455,3.57031243304443e-06
4,"SRS","(Intercept)",13.5949037191783,1.81833041107126,7.47658601341269,1.10393464560825e-13
4,"SRS","X4",-0.00862839829017364,0.0258817008909915,-0.333378332688208,0.739227206135936
4,"SRS","RIAGENDRFemale",-2.47285975271412,0.874872287948668,-2.8265379836322,0.00474607935114677
4,"SRS","RIDAGEYR",-0.00732901706844265,0.0264478654135473,-0.277111855866013,0.78171850471517
4,"SRS","RIDRETH1Mexican American",3.48743935379204,1.81432733211615,1.92216657493908,0.0547045978361973
4,"SRS","RIDRETH1Other Hispanic",3.23788228281095,1.49208684190302,2.17003608093033,0.0301037731881277
4,"SRS","RIDRETH1Non-Hispanic Black",0.42944904382481,1.46738566489773,0.292662695362192,0.769805624407457
4,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-0.927907479793471,1.47756552621527,-0.627997515731348,0.53006645833017
4,"SRS","DMDEDUC2< 9th Grade",1.39972994859095,2.3780170175692,0.588612250564022,0.55617751242617
4,"SRS","DMDEDUC29-11th Grade",2.99300685126541,1.88942666881759,1.58408203962657,0.113309176454448
4,"SRS","DMDEDUC2High School Grad/GED or Equivalent",3.132809588007,1.17604419202275,2.66385362833916,0.00777740602498403
4,"SRS","DMDEDUC2Some College or AA Degree",2.21382459362535,1.04098465306652,2.12666400710509,0.0335514754607396
5,"SRS","(Intercept)",382.413887622756,27.2255761623458,14.0461265297905,1.08475379475335e-36
5,"SRS","X5",-0.0214856996291363,0.0619136868574385,-0.347026654681524,0.729273831397688
5,"SRS","RIAGENDRFemale",25.481627071318,10.2062500658495,2.49666889473741,0.0126253600789663
5,"SRS","RIDAGEYR",3.44417690842868,0.298384812554519,11.5427352985648,5.27778258374811e-30
5,"SRS","RIDRETH1Mexican American",-47.5511895427547,20.4097055649463,-2.32983221592495,0.019899381508843
5,"SRS","RIDRETH1Other Hispanic",-63.2439572566749,16.6472376417952,-3.79906616446036,0.000148899255707206
5,"SRS","RIDRETH1Non-Hispanic Black",-104.579170116515,16.4732642126046,-6.3484181863905,2.6010163624471e-10
5,"SRS","RIDRETH1Other Race (Including Multi-Racial)",-55.1884121400866,16.7307511144186,-3.29862130890974,0.000986609385484599
5,"SRS","DMDEDUC2< 9th Grade",-20.2607980301447,27.0194033788748,-0.749861044155612,0.453415669918813
5,"SRS","DMDEDUC29-11th Grade",-46.6983440095164,21.9440552630546,-2.12806354384909,0.033454405362327
5,"SRS","DMDEDUC2High School Grad/GED or Equivalent",-19.1838188412945,14.0649121139184,-1.36394871762551,0.172764645555023
5,"SRS","DMDEDUC2Some College or AA Degree",5.50994353087146,11.9105957346454,0.46260855910374,0.643691061521582
1,"ETS (PC1*)","(Intercept)",42.7832548336656,3.54689174354424,12.0621823069554,4.60126467857669e-31
1,"ETS (PC1*)","X1",0.0020450424661271,0.00185190206015288,1.10429299158416,0.271124245229933
1,"ETS (PC1*)","RIAGENDRFemale",12.3830057140592,1.44351722458175,8.57835674087439,1.7784309274759e-17
1,"ETS (PC1*)","RIDAGEYR",0.726613361015391,0.0432887816081419,16.7852578433098,8.30536882390163e-60
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.5154779338179,2.97253131160516,-4.88320438447443,1.11358375963329e-06
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-10.3354193822491,2.47079446116343,-4.18303486781431,2.98529568384596e-05
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-18.748375247185,2.41359889250756,-7.7678090197111,1.18467788534058e-14
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-6.66110872145945,2.41001038109035,-2.76393362191486,0.00575525290508458
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.33675671487979,3.89322980266331,-1.8844910490156,0.0596212633050219
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.3087530755272,3.07740687829248,-4.97456257198638,7.00871007491044e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.36593026381133,1.92668558050031,-3.82310966478433,0.000135189868160762
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.76420951152746,1.70076569066073,-1.62527356161188,0.104237874868059
2,"ETS (PC1*)","(Intercept)",72.8336015280157,1.06295058381509,68.5202140504074,0
2,"ETS (PC1*)","X2",0.00314161576917061,0.00240990015311331,1.30362901762217,0.194776168202461
2,"ETS (PC1*)","RIAGENDRFemale",3.34078856141255,0.505359272213258,6.61071982865046,4.80415605499218e-11
2,"ETS (PC1*)","RIDAGEYR",-0.124524901170697,0.0153074740262399,-8.13490853926894,6.73528596847635e-16
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.51282019038797,1.05252189713257,-2.38742794542684,0.0170484523986135
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.742642558199544,0.867731021170268,0.85584419604819,0.392176600198362
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-0.516732488128643,0.876013965318079,-0.589867865794832,0.555346580767803
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.77092172921776,0.843386404256359,0.91407891486881,0.360769288884324
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.34255951921666,1.35816840973778,0.988507396866831,0.323005326526843
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.28091907328482,1.0756155614689,3.05027111062273,0.00231172315638796
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.59425575282889,0.673875736104816,3.84975391431125,0.000121393222893497
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.57618405328368,0.598304105785996,4.30581042043717,1.73299292917415e-05
3,"ETS (PC1*)","(Intercept)",45.3340872009413,1.59471555578166,28.427694855413,2.68915226119449e-109
3,"ETS (PC1*)","X3",0.0384559893004791,0.0271194145699218,1.41802431617129,0.158504663469101
3,"ETS (PC1*)","RIAGENDRFemale",8.95755834014608,0.598481650141753,14.9671394904496,2.91064270137223e-48
3,"ETS (PC1*)","RIDAGEYR",0.113915707012347,0.0181176200111577,6.28756464382141,3.856211468312e-10
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.40184481961736,1.24346079081144,-2.73578776649437,0.00627120649034456
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-1.75925602028364,1.03466722898677,-1.70031095119003,0.0892147623093048
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.87656095540013,0.99880873646999,2.87999178457982,0.00401308331657359
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.0698210400988843,0.99999606362508,-0.0698213149417573,0.944341835776903
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.2381156579542,1.61694507022314,-3.85796386830466,0.000117423396326835
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.82980135776432,1.27946690461247,-3.7748544650533,0.000164077704275912
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.43853087108522,0.798139308018384,-4.30818384277099,1.71369693391546e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.24032137779697,0.704363702374709,-4.6003525832925,4.44181046741777e-06
4,"ETS (PC1*)","(Intercept)",13.3438508719314,1.78313484876209,7.48336609606117,1.02586025693969e-13
4,"ETS (PC1*)","X4",0.00590080634455286,0.0258831865242672,0.227978357263719,0.819870831985615
4,"ETS (PC1*)","RIAGENDRFemale",-2.37309971188572,0.883918848508876,-2.68474839730933,0.00731184906614749
4,"ETS (PC1*)","RIDAGEYR",-0.00623392963263301,0.0263358597094911,-0.236708795588943,0.812903153304937
4,"ETS (PC1*)","RIDRETH1Mexican American",3.57744371607726,1.82237095356417,1.96307108005675,0.0497553639014733
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.2960951465772,1.48776601721044,2.21546608031643,0.0268229227542859
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.412629504372049,1.46626565611743,0.28141524194508,0.77841648247129
4,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.849255358405574,1.47662446707741,-0.575132931453079,0.565256232705952
4,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.35941462658395,2.37597973018101,0.572149084150807,0.567275183315088
4,"ETS (PC1*)","DMDEDUC29-11th Grade",2.91965395658524,1.88233005957826,1.55108501919127,0.121014772198036
4,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",3.16053809374093,1.17752387751939,2.68405435684159,0.00732417188217753
4,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.24649646020173,1.03793866501606,2.16438267107717,0.0305345004449511
5,"ETS (PC1*)","(Intercept)",375.795352489855,27.0975056724633,13.8682636340119,7.01422757717322e-36
5,"ETS (PC1*)","X5",-0.000333013370325393,0.0659102135539155,-0.005052530592288,0.995978962980472
5,"ETS (PC1*)","RIAGENDRFemale",26.6413022010939,10.0914307451998,2.63999257129781,0.00835798808720419
5,"ETS (PC1*)","RIDAGEYR",3.46027151213368,0.29599374581226,11.6903534655372,9.89105419432309e-31
5,"ETS (PC1*)","RIDRETH1Mexican American",-48.285860323152,20.3527450458117,-2.37244952533263,0.0177502602177557
5,"ETS (PC1*)","RIDRETH1Other Hispanic",-63.1017594888879,16.6545991782257,-3.78884888273911,0.000155121833991266
5,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-104.628983603609,16.4451768636928,-6.362289957161,2.37886508367899e-10
5,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-56.0205035961002,16.6292494500526,-3.3687932678118,0.000767349716525024
5,"ETS (PC1*)","DMDEDUC2< 9th Grade",-18.7782873614543,26.74916303331,-0.702014015843045,0.48273997628556
5,"ETS (PC1*)","DMDEDUC29-11th Grade",-44.9796907724948,21.2667600351013,-2.1150231957409,0.0345342467150494
5,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-17.4633758046403,13.8724105363245,-1.25885661752245,0.20824025307257
5,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",6.37860471083141,11.8321899146172,0.539089108344302,0.589878646904159
1,"ETS (PC1*)","(Intercept)",42.4471016517256,3.57619315627175,11.8693537504494,4.94277374283164e-30
1,"ETS (PC1*)","X1",0.0023396572038316,0.0018837516139973,1.24202001285449,0.216126695973286
1,"ETS (PC1*)","RIAGENDRFemale",12.4447869377863,1.44698638098617,8.60048657078914,1.49081994483101e-17
1,"ETS (PC1*)","RIDAGEYR",0.72728063969686,0.0433219127634516,16.7878238356647,8.1929921892637e-60
1,"ETS (PC1*)","RIDRETH1Mexican American",-14.4630019519152,2.97396969545176,-4.86319748786753,1.23123680662383e-06
1,"ETS (PC1*)","RIDRETH1Other Hispanic",-10.2718854256606,2.47074811925307,-4.15739886458597,3.33804823932549e-05
1,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-18.6899279442534,2.41923504114882,-7.72555275794044,1.64378526236376e-14
1,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-6.69622685517657,2.4095188171957,-2.77907223939838,0.0054946371042887
1,"ETS (PC1*)","DMDEDUC2< 9th Grade",-7.33362034502665,3.8906101585409,-1.88495378518649,0.0595586162622859
1,"ETS (PC1*)","DMDEDUC29-11th Grade",-15.277657623226,3.07630247979396,-4.96624038876998,7.31273487323429e-07
1,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-7.3598557113027,1.92556425282797,-3.82218131671986,0.00013569395387084
1,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-2.80359849014041,1.7010517081327,-1.64815594772131,0.0994539463244807
2,"ETS (PC1*)","(Intercept)",72.8652890247488,1.04577069498881,69.676162636713,0
2,"ETS (PC1*)","X2",0.00288057856298812,0.00201057664883302,1.43271263229884,0.153610330084985
2,"ETS (PC1*)","RIAGENDRFemale",3.32535071207645,0.501525021403217,6.63047818187107,4.17203836424459e-11
2,"ETS (PC1*)","RIDAGEYR",-0.124027640312178,0.0152116437314569,-8.15346733737229,5.72348062860286e-16
2,"ETS (PC1*)","RIDRETH1Mexican American",-2.55244649947576,1.04366719230201,-2.44565175402884,0.0145322780731068
2,"ETS (PC1*)","RIDRETH1Other Hispanic",0.737519767662933,0.863856035391997,0.85375309941345,0.393331585278907
2,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",-0.547310337027222,0.864829117768307,-0.632853734665591,0.526895762341932
2,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",0.768895978560209,0.842904934768621,0.912197742407657,0.361758031193863
2,"ETS (PC1*)","DMDEDUC2< 9th Grade",1.34480343351578,1.35932211508488,0.989319175044693,0.322608275615107
2,"ETS (PC1*)","DMDEDUC29-11th Grade",3.28144022625936,1.07613171132832,3.04929237909821,0.0023192404841752
2,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",2.58480485143269,0.674358072849219,3.83298570225707,0.00012992458468738
2,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",2.57761824878987,0.597792954390533,4.31189131597884,1.68603002316465e-05
3,"ETS (PC1*)","(Intercept)",45.4991174519173,1.54840407463411,29.3845244902682,2.3630803037962e-122
3,"ETS (PC1*)","X3",0.0342938773655,0.0251254858680267,1.36490404785129,0.174215405630312
3,"ETS (PC1*)","RIAGENDRFemale",8.93561622913917,0.594941354939205,15.0193227533364,1.18268367041815e-48
3,"ETS (PC1*)","RIDAGEYR",0.113316806018228,0.0180767944479985,6.26863387445191,4.33872543476625e-10
3,"ETS (PC1*)","RIDRETH1Mexican American",-3.3948496613402,1.24535670458324,-2.7260058494456,0.00645948328001726
3,"ETS (PC1*)","RIDRETH1Other Hispanic",-1.78432846340474,1.0362288902814,-1.72194433116046,0.085221692018214
3,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",2.86683060227142,0.999430848802823,2.86846319153093,0.00416176131491824
3,"ETS (PC1*)","RIDRETH1Other Race (Including Multi-Racial)",-0.0613531017908665,1.00130180374367,-0.0612733359327622,0.951146754660491
3,"ETS (PC1*)","DMDEDUC2< 9th Grade",-6.27771161002507,1.61440765173572,-3.88855417234652,0.000103635973964411
3,"ETS (PC1*)","DMDEDUC29-11th Grade",-4.85824140795537,1.27708851694795,-3.80415401398005,0.000145906474118064
3,"ETS (PC1*)","DMDEDUC2High School Grad/GED or Equivalent",-3.43833025663153,0.797757491304921,-4.30999432046364,1.69967773927532e-05
3,"ETS (PC1*)","DMDEDUC2Some College or AA Degree",-3.23529918379199,0.703591289201457,-4.59826497775989,4.48523874794899e-06
4,"ETS (PC1*)","(Intercept)",13.3870405757145,1.78184925265121,7.51300400737936,8.22059338266473e-14
4,"ETS (PC1*)","X4",0.00318289200793311,0.0251998830270509,0.126305824694362,0.899592734156312
4,"ETS (PC1*)","RIAGENDRFemale",-2.39565868271574,0.881439972693646,-2.71789203681642,0.0066198356181939
4,"ETS (PC1*)","RIDAGEYR",-0.00648799286517102,0.0263296628690225,-0.246413822214347,0.805383224863364
4,"ETS (PC1*)","RIDRETH1Mexican American",3.54912615773373,1.82144417066424,1.94852316359466,0.0514708371663049
4,"ETS (PC1*)","RIDRETH1Other Hispanic",3.28738234537524,1.48749705589544,2.21000931218402,0.0271998657425714
4,"ETS (PC1*)","RIDRETH1Non-Hispanic Black",0.422312040601919,1.4655320144119,0.288162958194666,0.773247167782538
